id	document	label
195073	근데 팍팍소리 나면 오히려 깨지진않나..? 불안할거 같긴해요ㅠㅋㅋ	
187360	아....7월안으로 아이폰 새로 안나오면 저거 살래요 뽐뿌지린다 진짜	
629199	아르디움 스티커... 다꾸에도 찰떡이더니 젵플립에듀 찰떡이네용	
257755	오 마지막 예뻐요	
85895	우와ㅠㅠㅠ	
702131	하트모양  비즈 붙인거 왤케 이쁘죠?ㅠㅠㅠ	
442212	꾸민거 짱귀엽다	
35306	하 진짜 너무 하고싶어요	
264099	짱예뻐,,,퍼플 갖고 싶어요ㅠㅠ	
537920	세기말 갬상 충만	
329891	햐ㅠㅠㅠㅠ 진짜 플립 사고싶어요....방수만 아니었다면...	
292635	꾸미는 데에 소질이 없어 안 사는 겁니다 따흐흑	
663296	아 너무 갖고 싶다	
363308	아 S20울트라 샀는데 짜증난다 이거보니까...왜그랬니 나자신아...	
269867	울트라 별론가요??	
214016	여자분이신가요? 그럼 갠적으로 비추요 너어어무 무거워용	
368768	부자들의 세계다...ㅠㅠㅠㅠㅠ	
150971	옛날 폴더폰 감성이구나 그립다ㅜㅜㅠ	
782647	다들 잘 꾸미셨다. 왠지 저라면 그냥 케이스 낀 채로 다닐 것 같아요.  꾸미는 거에 자신이 없기 때문에	
893475	너무 예뻐여ㅜㅜ	
135776	나도....	
623000	아진짜 예쁘당 ㅠㅠㅠ	
70321	너무 취저다ㅡ. ㅠㅠㅠㅠㅠㅠ	
805922	예쁘당 ㅜㅜㅜ	
302837	플립2 나오면 꼭 살겁니다......	
631897	진짜 이뿌다 내꺼 언제오지ㅠㅠ	
793084	성능 좋은가..ㅜㅜㅜs20이랑 엄청 고민되네ㅠㅠㅠㅠ	
944094	이뿌다ㅠㅜㅠㅠ 진짜 갖고싶은데 뭔가 불편할 것 같기도 하고...	
743636	플립  이쁘네여ㅜㅜㅜㅠㅠ	
771231	플립 진짜 갖고싶네요ㅠㅠ	
141485	다꾸러 환장하는 폰	
97144	제발 방수만 되면 산다구요 제발요	
812893	뭔가 모던하게 꾸미기 힘든거같아여 ㅋㅋㅋㅋ	
633823	저는 이 글 보니 mp3가 갖고 싶어지네요............	
888743	이거 일본에서 백퍼 먹히겠네요..	
323532	스티커 떼면 끈끈이 자국 안나요??	
17704	모토로라 생각나네요	
897661	폴더폰 감성ㅠㅠㅠㅠㅠ 너무 사고 싶어요 흐엉	
861693	세기말감성 ㅎㅎㅎ	
663869	와 진짜 사고싶다 ㅠㅠㅠ	
119177	예쁘당	
542236	어제 아이폰11로 바꿨는데,,, 플립,,, 너무 예쁜 거 아닌가,,,,,,,,,,	
395927	ㅎㅑ... 왜 내눈엔 이렇게 안이뿌지 진짜 사람취향은 다르구먼유	
462178	부럽다..	
31462	헐 귀엽다	
999463	미니 다이어리 같기도 하고... 저 쪼만한 화면 때문에 mp3같기두 하고 진짜 꾸밀맛 나게 생겼어요	
714731	진짜 예쁘다	
792067	와 노래 저렇게 표시되능거 너무 예뻐요....	
102722	와 나두 ㅠㅠㅠ	
836314	요새 레트로 유행하기도하고 뭔가 옛날 폴더폰생각도 나게해서 레트로 감성 취향이신분에겐 플립폰 딱인거같아요!!	
268153	블랙 예쁘다...	
66715	와 예쁘다	
637614	대체저런 스티커는 어디서 사는건가요?아시는분 계시다면  알려주세요	
550390	핫트랙스요!	
597468	플립 사용 중이긴한데 저만 안 꾸미고 쓰나보네여..허허	
983255	사고싶다ㅠ	
42054	와 이쁘네요	
620424	폰 두 달 전에 바꿨는데 저거 먼저 나왔으면 저거 했을텐데 ,,, 하 진짜 지금 바꾸고 싶다 ㅠㅠㅠ	
918371	다음폰은 너다..	
574383	금방 질릴 것 같음...ㅠ	
341704	대리만족 ㅠㅠㅠ	
912510	와 넘 예쁘다 ㅠㅠㅠㅠㅠㅠ	
143826	와 저 레트로감성 ㅠㅠ	
280314	화장품 같고 넘 조은듯	
783470	어어어어 너무 이쁘다	
635989	너어어어무예뻐ㅠㅠㅠㅠ	
400117	갖고 싶다,,, 플립,,,	
103797	저 폰은 안무겁나요??	
566988	별로 안 무겁더라고요!	
570001	계속 보니 질리긴 질리는 게 역시 갤럭시는 갤럭시네여,,	
550012	플립2 나오면 무족건 살 것 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ넘 예뿜	
816135	잘 꾸미는 사람들은 살 맛 날 것 같아요	
762654	진짜 이뻐요ㅠ 플립2 나오면 바로 갈아탐 ㅠㅜ	
914232	넘예다 ㅠㅠㅠ 나 아이폰인데 갤럭시로 바로 갈아타고 싶어 ,, 근데 가격 넘 비싸 160인가 170까지 하던데	
248585	저렇게 꾸밀 자신 없어서 안 사는 겁니당 돈이 없어서가 아니ㄹ	
67911	갤럭시 충동 단한번도 든적 없었는데 이건 진짜 귀여움...	
25047	넘예쁘다ㅠㅠㅠㅠㅠ	
373934	진짜 예쁘네요 ㅠㅠ	
296104	와 진자 너무 예쁜거 같아요 ㅠㅠㅠ	
836846	블랙도 예쁘네요... 정말 갖고싶따어엉	
468396	진짜 요즘 갬성 시대에 딱 어울리는 핸드폰	
538663	진짜 이쁘다....	
252333	진짜 너무 사고싶다 진짜 다음폰은 무조건 플립ㅜㅜㅜㅜㅠ	
601120	저기에 버즈까지 같은 색이면 정말 이쁠 것 같네요...	
368959	예쁘긴한데 전 얼마 못 가서 질릴 것 같아요ㅠㅠㅜ	
119842	나도 이런짓하러 플립사고싶다ㅠㅠㅠㅠㅠㅠ	
740891	와 뽐뿌 제대로네여...... 나는 왜 아이폰을 샀는가ㅠㅠ	
354330	내 로망이다...	
726875	우앵 넘 예뻐요ㅠㅠ	
269502	와 보라색 사이에 검정색 간지다	
497236	ㅠㅠㅠㅠㅠ노래 들을때 저렇게 재생목록 뜨는거 넘 예쁘지 않나요,,,,,,	
369685	이런감성 넘좋아요ㅠㅠ	
327125	뽐뿌온다ㅠㅠㅜㅠㅠㅠ 물론 얼마전에 폰바꿔서 못사지만...~~ㅜㅜㅜㅜ	
116511	약간 뭔가 일본 핸드폰 같아요.. 보석 덕지덕지 붙어있는 게	
514984	2222...	
148769	이쁜지 모르겠,,	
74056	사고싶다....	
729458	홀...... 진짜 이뻐요 저 감성 좋아요 저 노래 나오는 조그마한 창 매력있어요	
965384	와 넘예다.. 특히 막짤...	
385496	뭐야.. 예쁘쨔나..	
147781	케이스 위에 말고 투명opp에 붙여서 끼우면 질릴때 바로 바꾸기 가능.. 아주 예뿝니다요ㅠㅠ	
599960	너무 예쁘다ㅠㅠㅠㅠ사고싶어요ㅠㅠㅠ	
829206	헐.. 진짜 예뻐요	
120026	우왕 ㅠㅠㅠㅠㅠㅠㅠㅠ이 글보니까 너무 뽐뿌와요ㅠㅠㅠㅠ	
361790	넘예 ㅠㅠㅠㅠㅠ	
399036	와...... 튼튼만 보장된다면 사고싶다ㅠㅠㅠ	
7991	너무 예뻐요 ㅠㅠㅠㅠㅠㅠ	
952290	아이폰만 쓰다가 첨으로 갈아타고싶은 폰이에요ㅜㅠ	
578106	와 너무예뻐 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 취저에요 ㅠㅠㅠㅠㅠ 버즈랑 같이 두면 진짜 이쁠듯..	
497378	예쁘다는 생각 못 했는데 그이렇게 꾸민 거 보니까 너무 예쁘다ㅠㅠㅠ	
493693	너무 예쁘다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	
375963	퍼플 진짜 예쁘다ㅠㅠㅠㅠ갖고싶어유ㅠㅠㅠ	
147378	진짜 예뿐데... 방수랑 액정 내구도 땜에 포기하고 s20 왓어요ㅠㅜ 스트랩 달 수 잇는 케이스 마니 나왓으면...	
265667	딱 뉴트로의 정석템이라고 생각함	
215077	헿	
418810	할 진짜 너무 이뻐요........	
103931	아 이뻐 취저다	
695002	진짜 갖고싶다 아이폰을 탈출해야하나ㅠㅠ	
523439	예전에 폴더폰 꾸미는 갬성이네요	
241360	귀여워 ㅠㅠ	
140760	마법소녀처럼 변신가능한 기계같음	
897648	잘하면 이쁜데 자칫하면 어린이장난감..같아보여요	
203643	와너무이쁘다ㅠㅠ	
596758	세번째 짱예...	
504286	너무 예뻐	
27781	와 너무 귀엽다	
833484	언제나 유행은 돌고 도는구나 하는 걸 여기서 느끼고 갑니다... 약 10년 전 교복 입고 다녔을 때 꼭 핸드폰 고리 사서 달고 다니고 이랬는데... 크으...	
798320	키링 유행할 때부터 어라? 하긴 했지만 그래도 크으...... 저도 달고 싶네요. ㅎㅎ	
634941	키링이랑 덮었을때 음악같은거 뜨는거 넘 예븐거같아요	
802231	제발 플립2때늠 생활방수 되게끔 해주세요ㅠㅠㅠㅠ 못사는 이유 중 하나...	
716550	증맬루 ㅠㅠ 넘 귀엽자너 ㅠㅠ	
542910	와 옛날 폴더폰 감성이네요ㅋㅋㅋㅋㅋㅋ 추억돋는다 뭔가 보라색 예쁜듯	
868196	아기자기 너무 예뻐요	
482601	아무것도 안꾸미는게 이뻐보여요....영롱미	
52274	너무..너무 가지고싶다ㅠㅠㅠ	
365075	플립 넘이쁜 사구싶당ㅜㅜ	
822507	보라색 진짜 이쁘다	
33126	와 진짜 다꾸감성 너무 이쁘다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	
606775	예뿌당....	
502145	미쳐따.... 너무 예쁜데여 ㅠㅠㅠㅠ 뭔가 폴더폰 시절로 돌아간 느낌ㅜㅜㅜ아 퍼플 진짜 사고싶네요ㅠㅠㅠ	
691893	역시 다꾸의 민족 난 못한다	
273082	색깔도 예쁘고 1.1인치 화면 감성도 귀엽다.... 갖고싶다	
105271	예쁘긴한데 안 쓰고 싶어서...	
801738	뉴트로 감성이네오	
120136	장난감같다	
253742	아무리 생각해도 너무 잘만들었다..	
695141	예쁘네요	
525347	너무예쁘당 ㅠㅠㅠㅠ 그치만 방수안되는게 무서워서 포기.....	
760907	헐 ㅠㅠ	
644397	액정 약한 거만 아니면 바로 살텐데...	
509601	뱔루,,	
263168	진짜 이쁘다...ㅠ 이때까지 휴대폰 이쁘다고 생각한거 하나도 없는데 이건 이쁨...	
81632	저는 만약 사게된다면 스티커 붙이는.거 되게 싫어해서그냥 투명케이스만 끼고 다닐 듯 합니다 ㅋㅋㅋ	
13109	취저ㅠㅠ	
17495	하ㅏㅏ나도하고싶다..머니가없을뿐..	
322469	나도 플립 꾸밀래ㅠㅠ 다꾸 갬성을 핸드폰에 박아둔거 같음 ㅠ	
325569	귀엽당	
874492	스마트폰 처음 샀을 때 키링 달 수 있는 고리 없는 거 알고 나서 넘모 슬펐는데....ㅠㅠ 다시 저렇게 하고싶어요.. 폰이 쓸만한가 모르겠네	
119349	꾸미는 거 좋아해서 사고 싶어요...	
257732	예쁘네요 뭔가 옛날 핸드폰 같기도 하고 악세서리 같기도 하고	
262435	세상이쁘다...	
984956	음... 덕지덕지가 별로.... 그리고 색감이 원래 그런건지.. 인스타 스타일이라고 해야되나 레트로? 그런게 제 스타일은 아니네욥...	
682814	약간 폴더폰때 느낌...	
511596	앺둥이지만 폴더 덕후인 저는 그저 부러울 뿐...	
220396	다 비슷해서 2번이 오히려 제일 예뻐 보인다	
648999	아 레알 러불리하다 ..폰바꾸고싶다..	
401322	이쁘긴 진짜 이뻐요ㅠㅠㅠㅠㅠㅠ언젠가 방수되면 사고싶은 ㅠㅠㅠ	
101119	아악 너무 예뻐 빨리 바꾸고 싶다...	
503059	우와 ㅠㅠ 너모 예쁜데 진짜 ㅠㅠ 구매욕 상승 ㅠㅠㅠ	
175744	맨 밑에 스티커 어디서 파는지 아시는 분당근흔들어주세여 찾아가겠습니다	
463307	아르디움 입니다~	
968454	노랑색ㅇ나왓으몀조켓다	
288470	오..제 스타일은 아니네요...너무 장난감 같아보여서..	
190183	22	
823951	플립 계속계속 시리즈 나와 줘 ㅠㅠㅠㅠ 삼 년 뒤에 사러 갈게요 ㅠㅠㅜㅜㅜㅜ	
13771	너무 이뿌다ㅠㅠㅠㅠ삼성 계속 플립시리즈 만들어줘요 돈모아서 살게	
23301	저는 도저히 예쁜지 모르겠....	
896591	와 폰에 관심 없어서 한 핸드폰 안 고장날 때까지 쓰는데 저건 진짜 갖고 싶다 ㅠㅠ	
933822	저같은 스티커 덕후 꾸미기 덕후를 위한ㅠㅠ 근데 제가 돈이 없네요ㅠ	
48555	헐 진짜 예쁘다 ... 예상보다 예뻐서 놀랬넹	
319219	와 한 10년 전에 폴더폰 막 저렇게 꾸몄던 것 같은데... 이것저것 붙이고 고리 주렁주렁 달고...	
353058	돈만 있으면 세컨 폰으로 지금 쓰는 노트10 쓰고 저거 메인폰으로 쓸듯	
36617	뭔가 생긴거부터가 장난감같음	
299519	아 너무 좋다~~~~	
491235	헐 예뻐요....	
720941	전 기본이 좋아요.. 심플 이즈 더 베스트	
706680	딴 거 다 필요없고 노래 재생했을 때 저렇게 뜨는 거 넘 좋다...	
623602	아아아아각악 너무 사고싶으요,,,,,,,	
926865	헐 너무 이뻐요 사고싶다,,	
662153	와 진짜 너무 예뻐요... 뽐뿌와요...	
990970	진짜 복고다 넘 조하....	
490377	친구가 보라색 샀는데 진짜 볼 때마다 너무 부러워요 ㅠㅠㅠㅠㅠㅠㅠ 실물이 진짜 반짝반짝 그 자체입니다..........	
820778	너무 이쁘다 진짜ㅠㅠㅠㅠ	
933376	헉 진짜 갑자기 확와버리네요 너무 좋습니다...	
752348	ㅠㅠㅠㅠㅠ 넘 예쁘잖아요,,,	
456396	플립은 예쁘죠 저거 잘 만들었어요 근데 스티커 붙이는건 제 취향이 아니라 사면 순정으로 쓰겠음요	
883730	저랑 감성이 안맞아서 그런가 촌스러워 보여요.. 그냥 투명케이스 하나 끼는 게 제 취향ㅜㅜ	
684673	하...진짜 갖고싶다 겁나예버 ㅜㅜㅜㅜ	
664732	와 이쁘네요... 스티커들 노트북에 붙이는 스티커 같기도 하고 ㅋㅋㅋ	
215484	폴더 생각나고 귀엽다 ..	
171616	블랙도 이쁘지만 확실히 바이올렛이 꾸민게 이쁘네여ㅠㅠㅠㅠ	
323274	안 돼요ㅠㅠㅠㅠㅠㅠ저 노트11 살 거란 말이에요 안 돼요ㅠㅠㅠㅠㅠㅠ 이런 거 보면 당장 바꾸고 시퍼졋...!	
254698	아 진짜 감성 제대로 자극한닼ㅋㅋㅋㅋㅋㅋㅋ	
563545	너무 예뻐요 사고싶당ㅠㅠ	
768099	아니 진짜 너무 예뻐요...	
65303	왕이쁘다구여,,,,,ㅠ갖싶,,,,,,,	
106097	이뿌다!!!	
666733	중간에 갑자기 뜨개질은 몬가햇네 ㅋ	
910825	나도 꾸미고 싶다 ㅠㅠㅠㅠㅠ	
787334	와 감성ㅋㅋㅋㅋㅋ	
541793	내 기준 넘 유치한데 ㅠㅠ 다르게 못 꾸미나	
350089	스마트에 옛 아날로그 감성 조합인가...? 좀 더 시간 지나면 이쁠 것 같은데 옛날 다꾸 감성 들어서 ? 싶긴 하네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	
524946	추억을 부르는 옛날 감성	
879820	허어... 너무촌씨러븐데..ㄷㄷㄷㄷ ㄷㅠㅠ 사람마다 진짜 취향은다 다르네요 신기하다	
897126	우왕 옛날 감성 돌아오는거같아요 옛날에도 폴더촌에 스티커 붙이고 핸드폰 고리 달고 그랬는데	
608501	헐 넘 귀엽다...	
255686	헐 뀌욥...	
755901	헐 이거보니까 사고싶어져요	
385876	ㅋㅋㅋ걍 인스타갬성..	
220536	다들 잘 꾸민다	
325278	너무 예뻐요ㅠㅠㅠㅠ	
264633	사고싶다	
363298	넘모 예뿌다.... 나도 스키커 붙이고 꾸미고 싶당 ㅠㅠ	
773997	꾸미는 거 재밌을 거 같아요	
872070	사고싶다ㅠㅠ	
730042	진짜 요즘 유행 못따라가겠다나만 촌스럽지	
740157	Z플립 아니더라도 그냥 폰에도 저렇게 붙이고 다녀요 ㅋㅋㅋㅋ	
856905	이쁘다.....	
978371	무선충전안되나?	
298868	가능해여	
377999	고리하는거 넘예	
610292	감성제로인 저도 흔들려요 ㅠㅠ 넘예...	
34222	저렇게 꾸미는 거 재밌을 것 같은데 디자인이 안 예뻐서 안삼ㅜ	
110091	넘우 예뻐요 ㅜㅜ	
433133	예쁘다	
109478	헐... 너무 탐난다... 저거 사서 꾸미고 싶어......	
833304	유행은 돌고 도네요	
695976	에어팟프로주문했는데... 취소하고 갤럭시로 갈아탈까..	
479170	얼마전에 폰 바꿨는데ㅠㅠㅠ 플립으로 할걸 그랬나 후회중이네요ㅠㅠ	
951893	갬성 이뻐욯ㅎ	
575921	노래랑 시간 표시되는거 너무 예뻐요... 흔들렸다	
8061	나도사고싶당....	
51940	좀 기다렸다가 플립 살걸............	
325672	근데 저런 스티커는 어디서 사요?	
986438	진짜 귀여워요ㅠㅠㅠㅠ	
849897	정말 보는 눈 없나보다 ... 예쁜 거 모르겠음ㅠㅠ	
250951	오오 갬성 이쁘다	
719511	너무 예뻐요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 옛날 폴더갬성	
505846	진짜 내취향 어니다,,,,	
307411	진짜 이쁘다...저도 사고싶어요ㅜㅜ 엄청 비싸겠지..ㅜㅜ	
321281	플립 꾸미는 맛에 사고 싶어졌어요ㅜㅜ 넘 예뻥	
439555	진짜 이쁘긴 함. 하지만 제 폰이였으면 그대로였을 거 같아용ㅋㅋㅋㅋㅋ	
723828	다음 시리즈가 나온다면 홀로그램없는 베이비핑크...원합니다바칩니다 통장을	
365596	ㅠㅠ 예쁘다	
412917	제  취향은 아니네여....	
798347	넬 슬립어웨이를 듣는 걸 보니 음악을 들을 줄 아는 친구구만	
387638	오오 예쁘당ㅜㅜㅜ	
975720	와 갑자기 엄청 사고싶어졌어요 ㅠ 근	
422073	블랙인가? 중간에 까만게 진짜 이뿌네	
349720	진짜 이쁘다ㅠㅠㅠㅠㅠ노트10 바꾼지 얼마 안됐는데ㅠㅠㅠ	
876001	아 갖고싶 ㅠㅠ	
228337	아이폰으로 갈아탄지 4년 정도 됐는데 요즘 갤럭시 내구성 괜찮나요? 예전에 갤노트 시리즈 쓸때는 산지 한 3-4개월 쯤 되면 처리 속도가 너무 느려져서 갈아탄 건데.. 해결된 문제면 아이폰 쓸 이유가 없는디ㅠㅠ	
67754	취저야 증말..	
180859	넘 이쁘네요 ㅠㅠ 예전 폴더폰 꾸미는 기분!!	
590188	이쁘다아	
42916	어차피 살 돈도 없지만 이렇게 꾸밀 자신이 없기때문에 못 살 것 같다.. 누구보다 조잡하게 꾸밀 것 같어..	
199307	222222 저렇게 꾸밀 자신이없어요 막상 제가 하면 중구난방될듯..	
462677	333	
78642	444ㅋㅋㅋㅋ저랑 똑같은 생각	
16125	갬성갬성 넘 좋네유 ㅠ	
60246	레트로 갬성	
502132	하 진짜 이쁘다...	
33808	아근데 진심 예쁘다 사고싶다..	
376858	혹시 열고 닫는 소리 폴더폰인가여?? 전화 끊을 때 맛깔나나여?????	
242984	유튜브 보니까 탁탁! 닫히더라고요!	
30297	아녀 액정 보호때문에 마지막엔 천천히닫혀요 폴더폰 처럼 팍팍 소리나게는 못닫아요	
827509	으흐극.... 너무 아쉽네여...	
852076	일부러 팍팍 닫을수는 있어요 대신 액정은 장담못함ㅋㅋㅋㅋㅋㅋ	
134322	근데 팍팍소리 나면 오히려 깨지진않나..? 불안할거 같긴해요ㅠㅋㅋ	
179185	아....7월안으로 아이폰 새로 안나오면 저거 살래요 뽐뿌지린다 진짜	
722179	아르디움 스티커... 다꾸에도 찰떡이더니 젵플립에듀 찰떡이네용	
957764	오 마지막 예뻐요	
56481	우와ㅠㅠㅠ	
5936	하트모양  비즈 붙인거 왤케 이쁘죠?ㅠㅠㅠ	
33007	꾸민거 짱귀엽다	
349972	하 진짜 너무 하고싶어요	
624233	짱예뻐,,,퍼플 갖고 싶어요ㅠㅠ	
228981	세기말 갬상 충만	
283715	햐ㅠㅠㅠㅠ 진짜 플립 사고싶어요....방수만 아니었다면...	
197124	꾸미는 데에 소질이 없어 안 사는 겁니다 따흐흑	
207654	아 너무 갖고 싶다	
2365	아 S20울트라 샀는데 짜증난다 이거보니까...왜그랬니 나자신아...	
566913	울트라 별론가요??	
62498	여자분이신가요? 그럼 갠적으로 비추요 너어어무 무거워용	
435533	부자들의 세계다...ㅠㅠㅠㅠㅠ	
762019	옛날 폴더폰 감성이구나 그립다ㅜㅜㅠ	
605911	다들 잘 꾸미셨다. 왠지 저라면 그냥 케이스 낀 채로 다닐 것 같아요.  꾸미는 거에 자신이 없기 때문에	
340877	너무 예뻐여ㅜㅜ	
310747	나도....	
837704	아진짜 예쁘당 ㅠㅠㅠ	
63357	너무 취저다ㅡ. ㅠㅠㅠㅠㅠㅠ	
264691	예쁘당 ㅜㅜㅜ	
973139	플립2 나오면 꼭 살겁니다......	
307075	진짜 이뿌다 내꺼 언제오지ㅠㅠ	
460944	성능 좋은가..ㅜㅜㅜs20이랑 엄청 고민되네ㅠㅠㅠㅠ	
615125	이뿌다ㅠㅜㅠㅠ 진짜 갖고싶은데 뭔가 불편할 것 같기도 하고...	
984346	플립  이쁘네여ㅜㅜㅜㅠㅠ	
118537	플립 진짜 갖고싶네요ㅠㅠ	
896784	다꾸러 환장하는 폰	
467200	제발 방수만 되면 산다구요 제발요	
359891	뭔가 모던하게 꾸미기 힘든거같아여 ㅋㅋㅋㅋ	
281653	저는 이 글 보니 mp3가 갖고 싶어지네요............	
717699	이거 일본에서 백퍼 먹히겠네요..	
450463	스티커 떼면 끈끈이 자국 안나요??	
964	모토로라 생각나네요	
760122	폴더폰 감성ㅠㅠㅠㅠㅠ 너무 사고 싶어요 흐엉	
172581	세기말감성 ㅎㅎㅎ	
605802	와 진짜 사고싶다 ㅠㅠㅠ	
90217	예쁘당	
30751	어제 아이폰11로 바꿨는데,,, 플립,,, 너무 예쁜 거 아닌가,,,,,,,,,,	
970858	ㅎㅑ... 왜 내눈엔 이렇게 안이뿌지 진짜 사람취향은 다르구먼유	
394075	부럽다..	
332803	헐 귀엽다	
949591	미니 다이어리 같기도 하고... 저 쪼만한 화면 때문에 mp3같기두 하고 진짜 꾸밀맛 나게 생겼어요	
714722	진짜 예쁘다	
580322	와 노래 저렇게 표시되능거 너무 예뻐요....	
844073	와 나두 ㅠㅠㅠ	
989683	요새 레트로 유행하기도하고 뭔가 옛날 폴더폰생각도 나게해서 레트로 감성 취향이신분에겐 플립폰 딱인거같아요!!	
145763	블랙 예쁘다...	
82921	와 예쁘다	
39379	대체저런 스티커는 어디서 사는건가요?아시는분 계시다면  알려주세요	
832669	핫트랙스요!	
774187	플립 사용 중이긴한데 저만 안 꾸미고 쓰나보네여..허허	
485359	사고싶다ㅠ	
293734	와 이쁘네요	
522593	폰 두 달 전에 바꿨는데 저거 먼저 나왔으면 저거 했을텐데 ,,, 하 진짜 지금 바꾸고 싶다 ㅠㅠㅠ	
635972	다음폰은 너다..	
694078	금방 질릴 것 같음...ㅠ	
414035	대리만족 ㅠㅠㅠ	
318120	와 넘 예쁘다 ㅠㅠㅠㅠㅠㅠ	
973157	와 저 레트로감성 ㅠㅠ	
239105	화장품 같고 넘 조은듯	
679114	어어어어 너무 이쁘다	
108032	너어어어무예뻐ㅠㅠㅠㅠ	
506839	갖고 싶다,,, 플립,,,	
759075	저 폰은 안무겁나요??	
184369	별로 안 무겁더라고요!	
946773	계속 보니 질리긴 질리는 게 역시 갤럭시는 갤럭시네여,,	
596263	플립2 나오면 무족건 살 것 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ넘 예뿜	
803095	잘 꾸미는 사람들은 살 맛 날 것 같아요	
846886	진짜 이뻐요ㅠ 플립2 나오면 바로 갈아탐 ㅠㅜ	
234139	넘예다 ㅠㅠㅠ 나 아이폰인데 갤럭시로 바로 갈아타고 싶어 ,, 근데 가격 넘 비싸 160인가 170까지 하던데	
672583	저렇게 꾸밀 자신 없어서 안 사는 겁니당 돈이 없어서가 아니ㄹ	
986800	갤럭시 충동 단한번도 든적 없었는데 이건 진짜 귀여움...	
940941	넘예쁘다ㅠㅠㅠㅠㅠ	
789346	진짜 예쁘네요 ㅠㅠ	
892631	와 진자 너무 예쁜거 같아요 ㅠㅠㅠ	
305800	블랙도 예쁘네요... 정말 갖고싶따어엉	
35316	진짜 요즘 갬성 시대에 딱 어울리는 핸드폰	
780195	진짜 이쁘다....	
163091	진짜 너무 사고싶다 진짜 다음폰은 무조건 플립ㅜㅜㅜㅜㅠ	
575656	저기에 버즈까지 같은 색이면 정말 이쁠 것 같네요...	
939289	예쁘긴한데 전 얼마 못 가서 질릴 것 같아요ㅠㅠㅜ	
316167	나도 이런짓하러 플립사고싶다ㅠㅠㅠㅠㅠㅠ	
605296	와 뽐뿌 제대로네여...... 나는 왜 아이폰을 샀는가ㅠㅠ	
758416	내 로망이다...	
240255	우앵 넘 예뻐요ㅠㅠ	
828512	와 보라색 사이에 검정색 간지다	
465663	ㅠㅠㅠㅠㅠ노래 들을때 저렇게 재생목록 뜨는거 넘 예쁘지 않나요,,,,,,	
36820	이런감성 넘좋아요ㅠㅠ	
258104	뽐뿌온다ㅠㅠㅜㅠㅠㅠ 물론 얼마전에 폰바꿔서 못사지만...~~ㅜㅜㅜㅜ	
408619	약간 뭔가 일본 핸드폰 같아요.. 보석 덕지덕지 붙어있는 게	
807851	2222...	
992954	이쁜지 모르겠,,	
364474	사고싶다....	
955227	홀...... 진짜 이뻐요 저 감성 좋아요 저 노래 나오는 조그마한 창 매력있어요	
302318	와 넘예다.. 특히 막짤...	
552862	뭐야.. 예쁘쨔나..	
620934	케이스 위에 말고 투명opp에 붙여서 끼우면 질릴때 바로 바꾸기 가능.. 아주 예뿝니다요ㅠㅠ	
541480	너무 예쁘다ㅠㅠㅠㅠ사고싶어요ㅠㅠㅠ	
616828	헐.. 진짜 예뻐요	
856707	우왕 ㅠㅠㅠㅠㅠㅠㅠㅠ이 글보니까 너무 뽐뿌와요ㅠㅠㅠㅠ	
254072	넘예 ㅠㅠㅠㅠㅠ	
273021	와...... 튼튼만 보장된다면 사고싶다ㅠㅠㅠ	
174281	너무 예뻐요 ㅠㅠㅠㅠㅠㅠ	
903992	아이폰만 쓰다가 첨으로 갈아타고싶은 폰이에요ㅜㅠ	
428449	와 너무예뻐 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 취저에요 ㅠㅠㅠㅠㅠ 버즈랑 같이 두면 진짜 이쁠듯..	
474248	예쁘다는 생각 못 했는데 그이렇게 꾸민 거 보니까 너무 예쁘다ㅠㅠㅠ	
581489	너무 예쁘다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	
844169	퍼플 진짜 예쁘다ㅠㅠㅠㅠ갖고싶어유ㅠㅠㅠ	
194438	진짜 예뿐데... 방수랑 액정 내구도 땜에 포기하고 s20 왓어요ㅠㅜ 스트랩 달 수 잇는 케이스 마니 나왓으면...	
733800	딱 뉴트로의 정석템이라고 생각함	
107410	헿	
616778	할 진짜 너무 이뻐요........	
56962	아 이뻐 취저다	
2982	진짜 갖고싶다 아이폰을 탈출해야하나ㅠㅠ	
421220	예전에 폴더폰 꾸미는 갬성이네요	
905956	귀여워 ㅠㅠ	
937752	마법소녀처럼 변신가능한 기계같음	
129494	잘하면 이쁜데 자칫하면 어린이장난감..같아보여요	
604433	와너무이쁘다ㅠㅠ	
413136	세번째 짱예...	
673892	너무 예뻐	
320316	와 너무 귀엽다	
262772	언제나 유행은 돌고 도는구나 하는 걸 여기서 느끼고 갑니다... 약 10년 전 교복 입고 다녔을 때 꼭 핸드폰 고리 사서 달고 다니고 이랬는데... 크으...	
26203	키링 유행할 때부터 어라? 하긴 했지만 그래도 크으...... 저도 달고 싶네요. ㅎㅎ	
